,make,model,manufactured,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price
7706,porsche,911,2000.0,27-apr-2000,sports car,"coe car, consignment car, low mileage car",auto,1554.5509259259259,133.66807772380292,,3387.0,4.0,20860.0,35411.0,4488.0,27145.0,128888.0,114379.0,160131.0,175900.0
7707,,vezel,2016.0,08-nov-2016,suv,"parf car, premium ad car",auto,1190.0,96.0,,1496.0,2.0,9410.0,50000.0,682.0,36524.0,67719.0,22945.0,14123.0,61500.0
7708,byd,e6,2017.0,16-nov-2017,hatchback,"parf car, premium ad car, electric cars",auto,2420.0,90.0,electric,2075.3915593445795,1.0,9310.0,41761.0,743.0,33283.0,73207.97487437187,34073.0,9703.0,69100.0
7709,honda,fit,2018.0,03-sep-2018,hatchback,"parf car, hybrid cars",auto,1080.0,101.0,petrol-electric,1496.0,1.0,9370.0,32429.0,682.0,28821.0,46355.0,18043.0,8043.0,76900.0
7710,bmw,335i,2012.0,07-aug-2012,luxury sedan,"parf car, low mileage car",auto,1520.0,225.0,,2979.0,2.0,44930.0,86999.0,2362.0,34014.0,79235.0,52416.0,52416.0,75700.0
7711,,jazz,2014.0,10-dec-2014,hatchback,"parf car, premium ad car",auto,1040.0,73.0,,1318.0,3.0,10780.0,67889.0,578.0,25607.0,90000.0,14887.0,5000.0,41800.0
7713,subaru,forester,2019.0,18-sep-2020,suv,"parf car, almost new car, premium ad car, sgcarmart warranty cars",auto,1591.0,115.0,,1995.0,1.0,11630.0,41510.0,1208.0,50169.0,73207.97487437187,16701.0,16701.0,125200.0
7715,kia,k2500,2017.0,03-jul-2018,truck,direct owner sale,manual,1720.0,133.66807772380292,diesel,2497.0,2.0,7020.0,32001.0,1341.5123687119956,21883.0,82000.0,16547.0,828.0,52800.0
7716,mazda,3,2015.0,19-jun-2015,hatchback,parf car,auto,1324.0,88.0,,1496.0,1.0,11500.0,66000.0,682.0,29475.0,88000.0,17179.0,7179.0,51500.0
7717,honda,shuttle,2018.0,26-nov-2019,stationwagon,"parf car, premium ad car, hybrid cars",auto,1190.0,101.0,petrol-electric,1496.0,1.0,10430.0,39700.0,682.0,41326.0,19000.0,20994.0,11392.0,101000.0
7718,nissan,nv350,2013.0,05-feb-2014,van,premium ad car,manual,1800.0,133.66807772380292,diesel,2488.0,2.0,8690.0,30373.0,1341.5123687119956,7273.0,73207.97487437187,24199.0,1210.0,22900.0
7719,mclaren,570s,2017.0,31-oct-2019,sports car,"parf car, low mileage car",auto,1486.0,419.0,,3799.0,1.0,79170.0,41805.0,3636.0,290331.0,7000.0,205265.0,341477.0,900800.0
7720,mercedes-benz,gla200,2021.0,18-aug-2021,suv,"parf car, almost new car, premium ad car",auto,1554.5509259259259,120.0,,1332.0,1.0,15900.0,56001.0,586.0,86354.0,652.0,34709.0,40593.0,196900.0
7721,renault,kangoo,2014.0,27-may-2015,van,-,manual,1400.0,133.66807772380292,diesel,1461.0,1.0,7560.0,50098.0,1341.5123687119956,18543.0,73207.97487437187,18723.0,937.0,30800.0
7722,toyota,corolla,2016.0,16-may-2017,mid-sized sedan,parf car,auto,1215.0,90.0,,1598.0,1.0,10270.0,51765.0,742.0,44619.0,64738.0,19990.0,19990.0,75700.0
7723,lexus,es,2015.0,23-jun-2015,luxury sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,1615.0,135.0,,2494.0,2.0,16680.0,75000.0,1792.0,59875.0,102000.0,39966.0,47953.0,96600.0
7724,mercedes-benz,amg,2019.0,24-feb-2021,suv,"parf car, almost new car, premium ad car, low mileage car",auto,1725.0,120.0,,1332.0,1.0,18030.0,46002.0,586.0,77712.0,20.0,38086.0,45321.0,213400.0
7725,volkswagen,golf,2014.0,19-jun-2015,hatchback,parf car,auto,1249.0,90.0,,1395.0,2.0,11920.0,66000.0,624.0,30904.0,68000.0,22709.0,8793.0,54900.0
7726,mercedes-benz,c180,2019.0,08-oct-2019,luxury sedan,"parf car, low mileage car",auto,1490.0,115.0,,1595.0,1.0,16280.0,36001.0,740.0,61072.0,17000.0,36204.0,42686.0,168100.0
7727,toyota,wish,2009.0,18-nov-2009,mpv,"coe car, direct owner sale",auto,1380.0,106.0,,1987.0,2.0,8460.0,18751.0,1438.0,11877.0,145299.0,22003.0,22003.0,29500.0
7728,toyota,corolla,2017.0,29-dec-2017,mid-sized sedan,"parf car, hybrid cars",auto,1140.0,73.0,petrol-electric,1496.0,1.0,9530.0,38200.0,682.0,27790.0,73207.97487437187,22859.0,5000.0,68800.0
7729,nissan,nv200,2016.0,30-sep-2016,van,premium ad car,manual,1260.0,133.66807772380292,diesel,1461.0,1.0,7810.0,43233.0,1341.5123687119956,22043.0,73207.97487437187,20226.0,1012.0,43800.0
7730,mg,hs,2020.0,26-nov-2020,suv,"parf car, almost new car",auto,1563.0,119.0,,1490.0,1.0,11790.0,40990.0,680.0,52437.0,20000.0,19321.0,19321.0,130700.0
7731,,vezel,2016.0,21-mar-2017,suv,"parf car, premium ad car",auto,1180.0,96.0,,1496.0,1.0,9780.0,50789.0,682.0,36286.0,59773.0,20473.0,10663.0,65800.0
7732,mercedes-benz,amg,2017.0,30-jun-2020,mid-sized sedan,"imported used vehicle, parf car, rare & exotic",auto,2070.0,450.0,,3982.0,1.0,14484.37163485071,32500.0,3922.0,44184.92604233483,35000.0,76013.0,108824.0,426800.0
7733,honda,vezel,2016.0,05-oct-2016,suv,parf car,auto,1190.0,96.0,,1496.0,3.0,10090.0,50000.0,682.0,34425.0,88000.0,21298.0,11818.0,63300.0
7734,toyota,vios,2008.0,19-jan-2009,mid-sized sedan,coe car,auto,1095.0,80.0,,1497.0,5.0,6090.0,26047.0,889.0,19153.0,73207.97487437187,11834.0,9513.0,49300.0
7735,bmw,116i,2011.0,23-dec-2011,hatchback,"parf car, premium ad car",auto,1310.0,100.0,,1598.0,4.0,14484.37163485071,52392.0,742.0,15542.0,98225.0,28040.0,28040.0,26400.0
7736,nissan,cabstar,2011.0,28-sep-2011,truck,coe car,manual,1800.0,133.66807772380292,diesel,2953.0,3.0,7360.0,41823.61992102917,1341.5123687119956,44184.92604233483,73207.97487437187,31920.0,1596.0,40500.0
7737,honda,freed,2018.0,31-jan-2019,mpv,"parf car, low mileage car, hybrid cars",auto,1430.0,101.0,petrol-electric,1496.0,1.0,11490.0,30851.0,682.0,36577.0,19200.0,25869.0,18217.0,104100.0
7738,lamborghini,urus,2019.0,17-sep-2019,suv,"parf car, rare & exotic, premium ad car, low mileage car",auto,2320.0,478.0,,3996.0,2.0,78190.0,37912.0,3944.0,253314.0,17027.0,182413.0,300344.0,858900.0
7739,nissan,x-trail,2017.0,29-mar-2017,suv,parf car,auto,1626.0,106.0,,1997.0,1.0,12090.0,51000.0,1210.0,48115.0,101000.0,24596.0,26435.0,88900.0
7740,,civic,2008.0,14-aug-2008,mid-sized sedan,"coe car, premium ad car",auto,1219.0,103.0,,1799.0,2.0,7430.0,34991.0,1271.0,24398.0,163000.0,20543.0,20543.0,57000.0
7741,bmw,x3,2013.0,17-jun-2013,suv,"parf car, direct owner sale",auto,1805.0,225.0,,2979.0,4.0,20240.0,76000.0,2362.0,56911.0,95000.0,59335.0,78803.0,83600.0
7742,honda,vezel,2017.0,29-aug-2018,suv,"opc car, parf car, premium ad car, low mileage car, hybrid cars",auto,1280.0,112.0,petrol-electric,1496.0,1.0,9190.0,16420.0,182.0,25480.0,21000.0,26176.0,18647.0,81200.0
7743,audi,a3,2017.0,11-dec-2017,hatchback,"parf car, premium ad car",auto,1275.0,85.0,,999.0,1.0,11770.0,42339.0,392.0,38528.0,68000.0,24163.0,15829.0,90200.0
7744,toyota,corolla,2009.0,29-sep-2009,mid-sized sedan,"coe car, premium ad car",auto,1195.0,80.0,,1598.0,5.0,7410.0,14743.0,890.0,9072.0,73207.97487437187,17853.0,17853.0,25100.0
7745,,golf,2014.0,29-jan-2016,hatchback,parf car,auto,1249.0,90.0,,1395.0,3.0,11550.0,51301.0,624.0,29206.0,68000.0,19256.0,9256.0,61400.0
7746,toyota,vellfire,2018.0,09-jul-2018,mpv,parf car,auto,2030.0,134.0,,2493.0,1.0,18540.0,34400.0,1792.0,67205.0,46000.0,47730.0,58822.0,171400.0
7747,nissan,nv200,2017.0,10-may-2018,van,-,manual,1320.0,133.66807772380292,diesel,1461.0,1.0,7300.0,29916.0,1341.5123687119956,20072.0,55500.0,24703.0,1236.0,53900.0
7748,hino,xzu710r,2015.0,16-dec-2015,truck,-,manual,2500.0,133.66807772380292,diesel,4009.0,1.0,11790.0,48101.0,1341.5123687119956,20730.0,73207.97487437187,33193.0,1660.0,55900.0
7749,mini,cooper,2017.0,27-nov-2017,hatchback,"parf car, premium ad car, low mileage car",auto,1320.0,100.0,,1499.0,3.0,14640.0,49000.0,684.0,51360.0,31000.0,29552.0,28373.0,116400.0
7750,bmw,m3,2016.0,12-jan-2017,sports car,"parf car, premium ad car",auto,1560.0,331.0,,2979.0,1.0,43650.0,53001.0,2362.0,109252.0,56800.0,75347.0,107625.0,317700.0
7751,mg,hs,2020.0,22-feb-2021,suv,"parf car, almost new car, premium ad car",auto,1563.0,119.0,,1490.0,1.0,11480.0,46002.0,680.0,58265.0,7000.0,19426.0,19426.0,130700.0
7752,,vezel,2017.0,19-jun-2018,suv,"parf car, premium ad car",auto,1190.0,96.0,,1496.0,1.0,10220.0,36426.0,682.0,34009.0,47000.0,21590.0,12226.0,83400.0
7753,toyota,hiace,2020.0,30-sep-2020,van,"almost new car, premium ad car",auto,1800.0,133.66807772380292,diesel,2754.0,1.0,9650.0,19792.0,1341.5123687119956,18013.0,13515.0,36832.0,1842.0,96600.0
7754,audi,a8,2010.0,20-jan-2011,luxury sedan,"coe car, consignment car, low mileage car",auto,1880.0,213.0,,2995.0,2.0,11630.0,40714.0,2618.0,38093.0,73000.0,82603.0,82603.0,119700.0
7755,rolls-royce,phantom,2009.0,19-oct-2010,luxury sedan,"imported used vehicle, coe car, rare & exotic, low mileage car",auto,2625.0,338.0,,6749.0,4.0,52900.0,38216.0,9075.0,34981.0,55000.0,431747.0,431747.0,536800.0
7756,,jazz,2019.0,11-apr-2019,hatchback,parf car,auto,1052.0,73.0,,1318.0,1.0,8860.0,26170.0,578.0,24263.0,49000.0,15727.0,5727.0,77600.0
7757,toyota,hiace,2009.0,25-aug-2009,van,"coe car, premium ad car",manual,1800.0,133.66807772380292,diesel,2982.0,2.0,9930.0,13055.0,1341.5123687119956,7833.0,73207.97487437187,25387.0,1270.0,32800.0
7758,maserati,granturismo,2014.0,24-apr-2015,sports car,"parf car, premium ad car, low mileage car",auto,1880.0,338.0,,4691.0,2.0,39100.0,71921.0,5030.0,164611.0,16000.0,134057.0,213303.0,274900.0
7759,mercedes-benz,gla180,2019.0,08-jan-2020,suv,"parf car, premium ad car, low mileage car",auto,1435.0,90.0,,1595.0,1.0,13160.0,32889.0,740.0,49418.0,13000.0,26545.0,29163.0,137300.0
7760,toyota,alphard,2019.0,25-sep-2020,mpv,"parf car, almost new car, premium ad car, low mileage car, hybrid cars",auto,2170.0,145.0,petrol-electric,2493.0,1.0,20170.0,40989.0,1792.0,83298.0,652.0,49570.0,61398.0,235400.0
7761,,hiace,2018.0,10-jan-2019,bus/mini bus,-,auto,2180.0,133.66807772380292,diesel,2754.0,1.0,9590.0,25465.0,1341.5123687119956,18795.0,38800.0,43517.0,2176.0,77900.0
7762,mercedes-benz,e200,2010.0,15-jul-2011,sports car,"coe car, low mileage car",auto,1685.0,135.0,,1796.0,1.0,10730.0,49716.0,1071.0,48572.0,85000.0,58555.0,58555.0,115300.0
7763,mercedes-benz,amg,2018.0,26-jan-2021,sports car,"imported used vehicle, parf car, almost new car",auto,1940.0,270.0,,2996.0,1.0,14484.37163485071,45510.0,2382.0,44184.92604233483,16000.0,52838.0,67109.0,301200.0
7764,land rover,range,2015.0,23-oct-2015,suv,parf car,auto,2183.0,225.0,diesel,2993.0,1.0,28800.0,61300.0,3376.0,121745.0,104708.0,92383.0,138290.0,207900.0
7765,kia,sorento,2015.0,21-sep-2015,suv,parf car,auto,1785.0,138.0,,2359.0,1.0,12950.0,60101.0,1634.0,50584.0,90128.0,33205.0,38487.0,79200.0
7766,,amg,2018.0,15-oct-2019,suv,parf car,auto,1855.0,270.0,,2996.0,1.0,26080.0,37000.0,2382.0,99553.0,22500.0,67080.0,92744.0,283600.0
7767,toyota,liteace,2003.0,17-mar-2003,van,coe car,manual,1280.0,133.66807772380292,diesel,2184.0,5.0,6940.0,20115.0,1341.5123687119956,6260.0,73207.97487437187,18697.0,935.0,11900.0
7768,honda,stepwagon,2019.0,28-aug-2020,mpv,"parf car, almost new car, premium ad car, sgcarmart warranty cars",auto,1680.0,110.0,,1496.0,1.0,13020.0,36502.0,682.0,55174.0,12000.0,31730.0,36422.0,149100.0
7769,bmw,520i,2012.0,25-oct-2012,luxury sedan,parf car,auto,1610.0,135.0,,1997.0,3.0,21450.0,89990.0,1210.0,32306.0,93309.0,40045.0,40045.0,49500.0
7770,mercedes-benz,c180,2015.0,10-sep-2015,luxury sedan,"parf car, low mileage car",auto,1425.0,115.0,,1595.0,1.0,17260.0,71509.0,740.0,54405.0,50375.0,35294.0,36412.0,96800.0
7771,mazda,3,2009.0,24-aug-2009,hatchback,coe car,auto,1291.0,77.0,,1598.0,5.0,8070.0,14920.0,890.0,8502.0,73207.97487437187,21494.0,21494.0,25300.0
7772,,vezel,2015.0,13-jun-2016,suv,"parf car, premium ad car",auto,1190.0,96.0,,1496.0,3.0,9070.0,47020.0,682.0,30230.0,73207.97487437187,20673.0,10943.0,53900.0
7773,mercedes-benz,c180,2016.0,28-feb-2017,sports car,parf car,auto,1475.0,115.0,,1595.0,1.0,19160.0,56206.0,740.0,61295.0,59000.0,38155.0,40417.0,138400.0
7774,porsche,panamera,2017.0,08-aug-2017,sports car,"parf car, rare & exotic, premium ad car",auto,2010.0,243.0,,2995.0,3.0,54720.0,50526.0,2380.0,183129.0,57000.0,129122.0,204420.0,470800.0
7775,,civic,2009.0,06-mar-2010,sports car,coe car,manual,1260.0,165.0,,1998.0,4.0,13410.0,37502.0,1452.0,30711.0,73207.97487437187,33524.0,33524.0,120800.0
7776,bmw,218i,2015.0,30-jun-2015,hatchback,parf car,auto,1360.0,100.0,,1499.0,3.0,11400.0,71509.0,684.0,39555.0,94128.0,26097.0,18536.0,58400.0
7777,toyota,alphard,2006.0,17-aug-2006,mpv,"coe car, direct owner sale, low mileage car",auto,1900.0,162.0,,2994.0,6.0,8020.0,48479.0,3570.0,23509.0,134239.0,41466.0,45613.0,42800.0
7778,,golf,2010.0,12-oct-2011,sports car,parf car,auto,1339.0,155.0,,1984.0,6.0,14484.37163485071,63600.0,1194.0,16769.0,147000.0,31901.0,31901.0,33900.0
7779,peugeot,308,2017.0,29-jun-2018,hatchback,parf car,auto,1150.0,96.0,,1199.0,2.0,8270.0,34110.0,508.0,40085.0,63000.0,21649.0,22309.0,74600.0
7780,,wish,2009.0,21-jan-2010,mpv,coe car,auto,1340.0,106.0,,1797.0,3.0,6750.0,39463.0,1169.0,33192.0,132241.0,22768.0,22768.0,62500.0
7781,toyota,harrier,2014.0,18-feb-2015,suv,"parf car, premium ad car, sgcarmart warranty cars",auto,1610.0,111.0,,1986.0,3.0,15360.0,70890.0,1196.0,38736.0,73207.97487437187,28682.0,22155.0,70200.0
7782,toyota,sienta,2019.0,30-aug-2019,mpv,parf car,auto,1325.0,79.0,,1496.0,2.0,9480.0,31917.0,682.0,38743.0,31903.0,17542.0,17542.0,93300.0
7783,mitsubishi,triton,2012.0,16-oct-2012,truck,coe car,manual,1820.0,133.66807772380292,diesel,2477.0,2.0,11350.0,41823.61992102917,1341.5123687119956,44184.92604233483,73207.97487437187,23218.0,23218.0,62500.0
7784,bmw,x1,2011.0,29-mar-2011,suv,"coe car, consignment car",auto,1455.0,110.0,,1995.0,3.0,8550.0,47701.0,1329.0,45767.0,112985.0,30938.0,30938.0,90200.0
7785,bmw,218i,2018.0,14-aug-2018,sports car,parf car,auto,1520.0,100.0,,1499.0,1.0,17950.0,33420.0,684.0,55614.0,34500.0,36685.0,43359.0,160400.0
7786,mercedes-benz,e250,2010.0,05-aug-2010,sports car,"coe car, direct owner sale",auto,1695.0,150.0,,1796.0,2.0,12830.0,32914.0,1071.0,29451.0,137854.0,63555.0,63555.0,126300.0
7787,toyota,harrier,2015.0,02-nov-2015,suv,parf car,auto,1610.0,111.0,,1986.0,2.0,13660.0,62101.0,1196.0,48064.0,61000.0,28335.0,31669.0,80100.0
7788,bmw,523i,2011.0,26-sep-2011,luxury sedan,coe car,auto,1650.0,150.0,,2497.0,1.0,9570.0,41823.61992102917,1796.0,44184.92604233483,138000.0,42864.0,42864.0,105400.0
7789,lexus,es,2020.0,11-nov-2020,luxury sedan,"parf car, direct owner sale, almost new car, low mileage car",auto,1620.0,152.0,,2487.0,1.0,16450.0,30890.0,1784.0,64689.0,6500.0,40208.0,48292.0,193400.0
7790,bmw,118i,2019.0,19-dec-2019,hatchback,parf car,auto,1320.0,103.0,,1499.0,1.0,12200.0,37900.0,684.0,60118.0,33000.0,33143.0,38401.0,132000.0
7791,toyota,wish,2016.0,26-sep-2016,mpv,parf car,auto,1360.0,105.0,,1798.0,1.0,10780.0,46502.0,976.0,38625.0,84000.0,19955.0,19955.0,71300.0
7792,hyundai,elantra,2015.0,29-dec-2015,mid-sized sedan,"opc car, parf car, low mileage car",auto,1292.0,97.0,,1591.0,1.0,7940.0,37301.0,238.0,25148.0,27721.0,12771.0,12771.0,45000.0
7793,bmw,z4,2009.0,23-nov-2010,sports car,coe car,auto,1505.0,150.0,,2497.0,5.0,10150.0,40014.0,1976.0,37010.0,73207.97487437187,48093.0,48093.0,103300.0
7794,,vios,2007.0,18-may-2007,mid-sized sedan,coe car,auto,1110.0,80.0,,1497.0,1.0,8460.0,24715.0,1026.0,2952.0,73207.97487437187,14039.0,15443.0,5600.0
7795,porsche,cayenne,2018.0,25-jan-2019,suv,"parf car, direct owner sale",auto,1985.0,250.0,,2995.0,1.0,39760.0,32909.0,2380.0,120634.0,36000.0,87281.0,129106.0,394800.0
7796,mercedes-benz,c180,2011.0,11-jan-2012,luxury sedan,"parf car, direct owner sale",auto,1500.0,115.0,,1597.0,3.0,14484.37163485071,55997.0,742.0,19603.0,158888.0,35616.0,35616.0,34000.0
7797,bmw,730li,2011.0,29-apr-2011,luxury sedan,"coe car, low mileage car",auto,1855.0,190.0,,2996.0,2.0,13880.0,42683.0,2620.0,40297.0,50000.0,74553.0,74553.0,144100.0
7798,nissan,qashqai,2016.0,05-may-2016,suv,"parf car, premium ad car",auto,1285.0,85.0,,1197.0,1.0,10850.0,47300.0,508.0,31980.0,72707.0,18974.0,13974.0,63700.0
7799,isuzu,npr85,2015.0,06-apr-2016,truck,-,manual,2420.0,133.66807772380292,diesel,2999.0,2.0,9280.0,31926.0,1341.5123687119956,14730.0,73207.97487437187,29823.0,1492.0,47100.0
7800,peugeot,107,2008.0,26-feb-2009,hatchback,"coe car, low mileage car",auto,805.0,50.0,,998.0,3.0,7240.0,12864.0,510.0,6393.0,85207.0,12130.0,12130.0,19800.0
7801,,vezel,2016.0,28-jun-2017,suv,"parf car, premium ad car, hybrid cars",auto,1280.0,112.0,petrol-electric,1496.0,1.0,10840.0,52000.0,682.0,34110.0,49047.0,28274.0,5000.0,72400.0
7802,,cerato,2017.0,27-sep-2017,mid-sized sedan,"parf car, premium ad car",auto,1295.0,95.3,,1591.0,1.0,8360.0,44002.0,738.0,38625.0,73207.97487437187,15768.0,15768.0,64700.0
7803,bmw,x1,2019.0,29-jun-2020,suv,"parf car, premium ad car",auto,1485.0,141.0,,1998.0,2.0,14120.0,37705.0,1210.0,70684.0,13900.0,41264.0,49770.0,164800.0
7804,toyota,noah,2018.0,17-sep-2018,mpv,"parf car, hybrid cars",auto,1610.0,100.0,petrol-electric,1797.0,1.0,13950.0,32001.0,974.0,42414.0,73207.97487437187,31717.0,26404.0,123000.0
7806,nissan,x-trail,2017.0,13-jul-2017,suv,parf car,auto,1626.0,106.0,,1997.0,1.0,12440.0,49802.0,1210.0,48226.0,76100.0,23744.0,25242.0,94400.0
7807,land rover,range,2019.0,16-dec-2020,suv,"parf car, almost new car, hybrid cars",auto,1845.0,147.0,petrol-electric,1997.0,1.0,19400.0,41503.0,1210.0,72659.0,7690.0,43642.0,53099.0,227500.0
7808,bmw,216d,2017.0,24-aug-2017,hatchback,parf car,auto,1395.0,85.0,diesel,1496.0,1.0,12460.0,42900.0,1082.0,42336.0,66788.0,28674.0,22144.0,94400.0
7809,volkswagen,passat,2019.0,28-feb-2020,luxury sedan,parf car,auto,1480.0,132.0,,1798.0,1.0,11360.0,32889.0,976.0,52152.0,32000.0,28711.0,32196.0,124100.0
7810,toyota,estima,2008.0,05-jul-2008,mpv,coe car,auto,1730.0,125.0,,2362.0,2.0,8420.0,36888.0,2293.0,25316.0,150000.0,27669.0,27669.0,63600.0
7811,porsche,cayenne,2011.0,20-jan-2012,suv,"parf car, premium ad car",auto,2140.0,294.0,,4806.0,4.0,14484.37163485071,53400.0,5210.0,50149.0,105200.0,96553.0,96553.0,91300.0
7812,hyundai,elantra,2011.0,11-jan-2012,mid-sized sedan,coe car,auto,1267.0,95.6,,1591.0,3.0,7960.0,41823.61992102917,738.0,44184.92604233483,123000.0,14579.0,14579.0,43800.0
7813,subaru,impreza,2017.0,08-nov-2018,mid-sized sedan,"parf car, direct owner sale",auto,1438.0,115.0,,1995.0,1.0,9890.0,31302.0,1208.0,32443.0,37000.0,13173.0,13173.0,85700.0
7814,mercedes-benz,c180,2016.0,23-sep-2016,luxury sedan,"parf car, low mileage car",auto,1425.0,115.0,,1595.0,2.0,16470.0,57903.0,740.0,56997.0,41505.0,35663.0,36929.0,112000.0
7815,,civic,2019.0,23-jul-2019,mid-sized sedan,parf car,auto,1237.0,92.0,,1597.0,1.0,9700.0,28589.0,742.0,37709.0,45000.0,20084.0,20118.0,95500.0
7816,mercedes-benz,e250,2015.0,16-dec-2015,luxury sedan,parf car,auto,1680.0,155.0,,1991.0,3.0,15810.0,61103.0,1202.0,69377.0,63000.0,49637.0,61492.0,108800.0
7817,honda,accord,2007.0,23-aug-2007,luxury sedan,coe car,auto,1370.0,114.0,,1998.0,5.0,9880.0,25486.0,1694.0,5055.0,73207.97487437187,20720.0,22792.0,10800.0
7818,,dyna,2014.0,25-feb-2015,truck,-,manual,1680.0,133.66807772380292,diesel,2982.0,1.0,11070.0,41481.0,1341.5123687119956,14535.0,115584.0,27856.0,1393.0,42700.0
7819,mini,cooper,2017.0,17-jul-2017,hatchback,parf car,auto,1175.0,100.0,,1499.0,2.0,14650.0,53300.0,684.0,45790.0,75000.0,26552.0,19173.0,105500.0
7820,toyota,corolla,2009.0,29-may-2009,mid-sized sedan,coe car,auto,1195.0,80.0,,1598.0,5.0,7070.0,13943.0,965.0,7693.0,73207.97487437187,17500.0,17500.0,21400.0
7821,mercedes-benz,s450,2018.0,26-sep-2018,luxury sedan,"parf car, low mileage car",auto,1955.0,270.0,,2996.0,2.0,33370.0,32311.0,2382.0,144915.0,11000.0,105953.0,162716.0,349800.0
7822,honda,stream,2009.0,08-mar-2010,mpv,coe car,auto,1370.0,103.0,,1799.0,3.0,10700.0,17708.0,1174.0,12517.0,73207.97487437187,24660.0,24660.0,41600.0
7823,,elantra,2016.0,18-nov-2016,mid-sized sedan,"parf car, premium ad car, low mileage car",auto,1345.0,93.8,,1591.0,1.0,9020.0,51507.0,738.0,37033.0,23688.0,13572.0,13572.0,59200.0
7824,maserati,granturismo,2011.0,01-nov-2011,sports car,"coe car, premium ad car, low mileage car",auto,1880.0,298.0,,4244.0,6.0,17190.0,41823.61992102917,4332.0,44184.92604233483,90000.0,96310.0,96310.0,189200.0
7826,,corolla,2019.0,23-aug-2019,mid-sized sedan,"parf car, premium ad car, hybrid cars",auto,1140.0,73.0,petrol-electric,1496.0,1.0,10190.0,31917.0,682.0,35008.0,22186.0,21888.0,12644.0,96600.0
7827,,hiace,2008.0,04-nov-2008,van,coe car,manual,1760.0,133.66807772380292,diesel,2982.0,2.0,11320.0,14367.0,1341.5123687119956,6298.0,73207.97487437187,32997.0,1650.0,27300.0
7828,hyundai,accent,2018.0,09-jun-2018,mid-sized sedan,"opc car, parf car, low mileage car",auto,1115.0,73.6,,1368.0,1.0,5890.0,21941.0,108.0,20787.0,28704.0,7951.0,7951.0,48200.0
7829,lexus,is,2019.0,01-jul-2019,luxury sedan,"parf car, premium ad car",auto,1620.0,180.0,,1998.0,1.0,14960.0,39728.0,1210.0,66232.0,24000.0,39083.0,46717.0,154900.0
7830,mitsubishi,attrage,2017.0,29-jan-2018,mid-sized sedan,"opc car, parf car",auto,940.0,59.0,,1193.0,1.0,5800.0,21200.0,70.0,17382.0,69700.0,13335.0,5000.0,43800.0
7831,,vezel,2017.0,20-nov-2017,suv,parf car,auto,1190.0,96.0,,1496.0,1.0,9630.0,36001.0,682.0,30585.0,67700.0,20596.0,10835.0,72000.0
7832,citroen,c4,2016.0,19-aug-2016,suv,"parf car, low mileage car",auto,1240.0,96.0,,1199.0,1.0,8630.0,53000.0,508.0,32082.0,47528.0,18493.0,8493.0,51500.0
7833,mercedes-benz,a180,2015.0,18-jun-2015,hatchback,parf car,auto,1395.0,90.0,,1595.0,3.0,13770.0,67601.0,740.0,34162.0,73207.97487437187,22209.0,13093.0,64700.0
7834,toyota,regiusace,2019.0,16-jul-2020,van,premium ad car,auto,1800.0,133.66807772380292,diesel,2754.0,1.0,9010.0,24502.0,1341.5123687119956,21703.0,73207.97487437187,38007.0,1901.0,87800.0
7835,kia,cerato,2018.0,31-oct-2018,mid-sized sedan,parf car,auto,1287.0,93.8,,1591.0,1.0,8810.0,28457.0,738.0,30741.0,31949.0,13919.0,13919.0,76800.0
7836,hyundai,elantra,2018.0,01-jun-2018,mid-sized sedan,parf car,auto,1345.0,93.8,,1591.0,2.0,8300.0,38001.0,738.0,35987.0,94000.0,13681.0,13681.0,69300.0
7837,mercedes-benz,a45,2017.0,22-sep-2017,sports car,"parf car, premium ad car",auto,1555.0,280.0,,1991.0,1.0,25090.0,51000.0,1202.0,82627.0,66000.0,53804.0,68848.0,205600.0
7838,nissan,cabstar,2021.0,07-sep-2021,truck,"almost new car, premium ad car",auto,1700.0,133.66807772380292,petrol,1998.0,2.0,6390.0,30252.0,1341.5123687119956,30211.0,73207.97487437187,23726.0,1187.0,70200.0
